1 Month +/-,1 Year +/-,3 Year +/-,5 Year +/-,6 Month +/-,Area,Benchmark,Price Index,Property Type,Report Month,Report Year
3.3,5.6,13.9,34.7,10.5,New Westminster,"$663,000",165.4,Detached,4,2011
3.0,1.1,0.6,23.7,5.4,North Vancouver,"$922,700",145.3,Detached,4,2011
0.5,-1.3,-0.2,20.5,3.6,Pitt Meadows,"$494,700",139.4,Detached,4,2011
2.8,0.8,1.6,23.6,3.9,Port Coquitlam,"$546,100",145.6,Detached,4,2011
3.0,3.3,3.3,26.5,6.1,Port Moody,"$806,300",148.9,Detached,4,2011
1.6,19.6,36.1,69.6,19.2,Richmond,"$1,065,400",206.4,Detached,4,2011
6.3,-5.2,-6.8,17.6,0.6,Squamish,"$496,300",130.8,Detached,4,2011
4.5,-2.2,-5.5,7.4,-0.5,Sunshine Coast,"$374,800",131.3,Detached,4,2011
2.8,-1.4,-2.8,18.0,1.4,Tsawwassen,"$633,600",141.2,Detached,4,2011
1.4,8.3,15.1,40.4,9.7,Vancouver East,"$785,400",173.0,Detached,4,2011
6.6,14.9,29.7,75.3,16.9,Vancouver West,"$2,094,900",211.9,Detached,4,2011
3.8,11.4,4.3,33.2,13.9,West Vancouver,"$1,694,900",160.0,Detached,4,2011
3.6,-9.1,-10.2,16.7,0.2,Whistler,"$927,400",129.0,Detached,4,2011
0.8,1.8,4.9,29.4,4.0,Greater Vancouver,"$476,000",152.7,Townhouse,4,2011
0.8,1.2,1.7,24.7,2.9,Lower Mainland,"$403,600",146.4,Townhouse,4,2011
0.9,4.8,7.0,30.9,7.4,Burnaby East,"$422,300",156.0,Townhouse,4,2011
-0.3,1.6,4.9,28.1,2.5,Burnaby North,"$422,500",157.7,Townhouse,4,2011
1.0,2.2,8.2,32.9,4.0,Burnaby South,"$459,500",158.3,Townhouse,4,2011
-0.1,1.5,0.3,20.7,2.8,Coquitlam,"$386,100",141.7,Townhouse,4,2011
2.2,6.7,13.2,37.3,7.0,Ladner,"$470,100",168.6,Townhouse,4,2011
0.1,-4.2,-5.7,19.8,2.9,Maple Ridge,"$294,900",136.9,Townhouse,4,2011
0.5,5.6,10.5,33.4,5.7,New Westminster,"$444,500",163.1,Townhouse,4,2011
2.5,-0.3,3.2,25.0,4.5,North Vancouver,"$593,100",144.1,Townhouse,4,2011
-1.9,1.1,-0.8,21.0,8.8,Pitt Meadows,"$334,000",144.5,Townhouse,4,2011
-0.1,-0.2,-0.3,19.9,2.0,Port Coquitlam,"$378,800",143.4,Townhouse,4,2011
0.1,0.5,-1.9,17.4,2.7,Port Moody,"$418,100",141.3,Townhouse,4,2011
1.3,5.0,13.8,38.8,5.1,Richmond,"$500,300",164.3,Townhouse,4,2011
5.8,-0.5,-9.5,17.3,4.7,Squamish,"$375,000",123.3,Townhouse,4,2011
-0.3,5.3,11.7,35.6,4.2,Tsawwassen,"$424,700",166.5,Townhouse,4,2011
-0.6,0.4,5.4,37.0,1.9,Vancouver East,"$509,100",161.9,Townhouse,4,2011
1.2,0.3,4.7,32.1,3.8,Vancouver West,"$673,700",157.5,Townhouse,4,2011
4.6,-5.4,-13.6,12.1,2.2,Whistler,"$488,600",117.8,Townhouse,4,2011
0.8,-0.3,-0.1,23.2,3.2,Greater Vancouver,"$381,900",152.7,Apartment,4,2011
0.8,-0.3,-1.1,23.1,3.2,Lower Mainland,"$356,400",152.7,Apartment,4,2011
-0.2,-1.2,1.1,32.5,2.3,Burnaby East,"$419,100",160.8,Apartment,4,2011
1.1,-1.6,-3.9,19.2,2.6,Burnaby North,"$335,900",143.4,Apartment,4,2011
0.0,2.3,3.3,26.7,5.6,Burnaby South,"$382,800",153.7,Apartment,4,2011
0.8,2.9,-3.6,21.3,5.8,Coquitlam,"$267,500",146.8,Apartment,4,2011
0.5,1.3,3.1,32.5,5.8,Ladner,"$330,300",154.2,Apartment,4,2011
-0.4,-3.4,-12.0,16.4,-1.0,Maple Ridge,"$200,300",143.0,Apartment,4,2011
1.5,-1.0,-1.1,23.4,2.4,New Westminster,"$272,200",154.2,Apartment,4,2011
2.7,-1.9,-1.7,21.2,2.1,North Vancouver,"$350,600",143.0,Apartment,4,2011
-0.5,-1.9,-10.2,18.7,-0.1,Pitt Meadows,"$247,400",145.9,Apartment,4,2011
0.6,-4.0,-7.5,19.6,5.5,Port Coquitlam,"$243,800",145.8,Apartment,4,2011
-2.2,-11.3,-12.7,-0.6,-7.7,Port Moody,"$294,400",122.7,Apartment,4,2011
3.2,-0.6,3.1,25.7,0.5,Richmond,"$360,200",154.2,Apartment,4,2011
9.1,-12.5,-20.3,-3.1,-2.8,Squamish,"$229,200",113.0,Apartment,4,2011
0.2,0.7,1.7,30.7,5.3,Tsawwassen,"$353,200",152.1,Apartment,4,2011
1.1,4.0,6.1,38.4,5.2,Vancouver East,"$322,600",181.3,Apartment,4,2011
-0.4,-0.3,0.9,21.6,4.1,Vancouver West,"$471,200",152.9,Apartment,4,2011
0.9,-3.8,-2.9,18.0,7.7,West Vancouver,"$699,400",142.1,Apartment,4,2011
9.7,-17.6,-24.3,-8.0,-3.8,Whistler,"$273,900",107.3,Apartment,4,2011
1.1,4.6,6.9,29.5,7.1,Greater Vancouver,"$610,600",160.2,Residential - All Types,5,2011
0.8,3.4,4.4,25.7,5.8,Lower Mainland,"$551,800",154.6,Residential - All Types,5,2011
-1.2,-5.3,-5.5,7.0,-2.7,Bowen Island,"$599,600",130.0,Residential - All Types,5,2011
0.3,3.3,7.0,26.9,6.9,Burnaby East,"$570,400",158.2,Residential - All Types,5,2011
1.3,4.0,3.8,26.5,6.2,Burnaby North,"$512,700",154.8,Residential - All Types,5,2011
1.9,6.8,10.2,31.8,9.1,Burnaby South,"$575,700",162.6,Residential - All Types,5,2011
1.0,3.4,1.6,22.7,5.8,Coquitlam,"$500,300",148.4,Residential - All Types,5,2011
1.0,4.0,7.6,30.7,7.9,Ladner,"$556,300",156.6,Residential - All Types,5,2011
0.4,-2.2,-5.4,14.9,2.0,Maple Ridge,"$424,000",135.0,Residential - All Types,5,2011
-0.2,1.0,2.0,22.6,4.0,New Westminster,"$355,500",156.4,Residential - All Types,5,2011
0.5,0.1,0.1,21.8,4.3,North Vancouver,"$644,300",144.8,Residential - All Types,5,2011
0.3,-0.1,-3.1,17.5,5.9,Pitt Meadows,"$392,800",142.8,Residential - All Types,5,2011
-0.1,-0.8,-2.6,18.8,4.0,Port Coquitlam,"$423,300",144.9,Residential - All Types,5,2011
1.3,-2.8,-3.9,12.3,-0.1,Port Moody,"$497,100",137.4,Residential - All Types,5,2011
0.6,8.4,16.7,41.5,9.7,Richmond,"$586,200",175.0,Residential - All Types,5,2011
4.5,-1.6,-7.1,16.8,3.1,Squamish,"$410,500",130.6,Residential - All Types,5,2011
-1.8,-5.4,-6.9,4.0,1.1,Sunshine Coast,"$368,200",129.0,Residential - All Types,5,2011
2.4,1.4,0.1,22.3,6.6,Tsawwassen,"$569,700",147.7,Residential - All Types,5,2011
1.5,6.0,11.4,37.7,7.7,Vancouver East,"$597,700",177.6,Residential - All Types,5,2011
1.1,6.7,10.4,33.6,8.4,Vancouver West,"$810,800",169.3,Residential - All Types,5,2011
3.2,9.6,5.1,31.8,14.1,West Vancouver,"$1,466,800",161.5,Residential - All Types,5,2011
4.9,-5.1,-12.3,10.2,0.8,Whistler,"$530,800",123.7,Residential - All Types,5,2011
1.7,9.7,15.2,40.1,11.9,Greater Vancouver,"$923,500",170.6,Detached,5,2011
1.4,6.7,9.8,30.9,8.9,Lower Mainland,"$743,700",158.6,Detached,5,2011
-1.2,-5.3,-5.5,7.0,-2.7,Bowen Island,"$599,600",130.0,Detached,5,2011
0.6,4.3,10.0,26.4,8.0,Burnaby East,"$714,600",159.8,Detached,5,2011
3.5,11.0,15.0,41.1,10.9,Burnaby North,"$884,300",171.0,Detached,5,2011
4.2,16.5,25.6,47.1,18.4,Burnaby South,"$952,300",182.3,Detached,5,2011
1.4,4.1,5.2,26.3,6.6,Coquitlam,"$680,800",151.1,Detached,5,2011
1.3,4.4,7.4,29.4,9.8,Ladner,"$640,500",153.3,Detached,5,2011
0.8,-0.9,-3.4,14.9,3.2,Maple Ridge,"$466,800",133.0,Detached,5,2011
1.1,7.2,14.8,32.5,10.8,New Westminster,"$670,300",167.2,Detached,5,2011
1.3,2.2,1.7,23.8,7.4,North Vancouver,"$934,800",147.2,Detached,5,2011
0.6,-0.4,0.1,19.1,4.1,Pitt Meadows,"$497,500",140.2,Detached,5,2011
0.6,1.8,1.9,22.2,4.3,Port Coquitlam,"$549,400",146.5,Detached,5,2011
1.6,3.9,4.1,26.7,7.8,Port Moody,"$819,300",151.3,Detached,5,2011
1.0,20.4,36.2,67.9,20.4,Richmond,"$1,075,700",208.4,Detached,5,2011
3.9,-1.6,-2.9,21.8,5.8,Squamish,"$515,700",135.9,Detached,5,2011
-1.7,-5.3,-6.8,4.2,1.3,Sunshine Coast,"$368,500",129.1,Detached,5,2011
2.8,1.8,-1.0,19.1,7.8,Tsawwassen,"$651,100",145.1,Detached,5,2011
2.3,8.9,17.5,40.5,11.0,Vancouver East,"$803,600",177.0,Detached,5,2011
1.4,16.9,31.1,73.9,17.0,Vancouver West,"$2,123,600",214.8,Detached,5,2011
3.8,13.7,7.3,35.7,16.5,West Vancouver,"$1,759,500",166.1,Detached,5,2011
3.6,-4.1,-5.8,20.9,5.6,Whistler,"$960,400",133.6,Detached,5,2011
0.0,1.7,4.6,26.7,4.2,Greater Vancouver,"$476,000",152.7,Townhouse,5,2011
0.0,0.9,1.4,22.2,3.0,Lower Mainland,"$403,600",146.4,Townhouse,5,2011
-0.5,4.0,6.4,26.9,7.2,Burnaby East,"$420,200",155.2,Townhouse,5,2011
0.4,1.7,5.7,26.3,4.1,Burnaby North,"$424,400",158.4,Townhouse,5,2011
-0.1,1.7,7.9,29.3,3.7,Burnaby South,"$459,000",158.1,Townhouse,5,2011
1.1,1.7,1.1,19.9,5.9,Coquitlam,"$390,200",143.2,Townhouse,5,2011
-0.6,5.7,12.0,33.7,4.7,Ladner,"$467,300",167.6,Townhouse,5,2011
-0.3,-5.0,-6.4,16.3,0.5,Maple Ridge,"$294,000",136.5,Townhouse,5,2011
-0.7,4.4,10.1,29.8,5.1,New Westminster,"$441,500",162.0,Townhouse,5,2011
0.9,0.6,4.2,25.0,6.5,North Vancouver,"$598,400",145.4,Townhouse,5,2011
0.8,3.0,-0.5,18.9,14.5,Pitt Meadows,"$336,700",145.7,Townhouse,5,2011
-1.0,-0.4,-1.9,16.0,2.4,Port Coquitlam,"$375,100",142.0,Townhouse,5,2011
0.1,0.4,-1.9,15.4,2.0,Port Moody,"$418,700",141.5,Townhouse,5,2011
0.2,4.6,13.0,36.0,5.2,Richmond,"$501,200",164.6,Townhouse,5,2011
2.4,0.9,-7.1,19.5,4.6,Squamish,"$384,100",126.3,Townhouse,5,2011
1.7,7.5,13.2,35.1,3.5,Tsawwassen,"$432,100",169.4,Townhouse,5,2011
0.1,1.8,5.8,34.1,1.5,Vancouver East,"$509,700",162.1,Townhouse,5,2011
-1.3,-0.3,2.5,28.1,3.4,Vancouver West,"$665,100",155.5,Townhouse,5,2011
2.4,-3.1,-11.3,14.1,3.2,Whistler,"$500,200",120.6,Townhouse,5,2011
0.7,1.1,0.5,21.4,3.8,Greater Vancouver,"$384,700",153.8,Apartment,5,2011
0.6,0.8,-0.6,20.9,3.6,Lower Mainland,"$358,500",153.6,Apartment,5,2011
0.4,-1.1,1.3,28.0,4.5,Burnaby East,"$420,700",161.4,Apartment,5,2011
0.0,-0.2,-3.9,17.3,3.5,Burnaby North,"$335,900",143.4,Apartment,5,2011
0.9,4.0,3.7,25.4,6.6,Burnaby South,"$386,300",155.1,Apartment,5,2011
0.1,3.2,-3.2,18.7,4.5,Coquitlam,"$267,900",147.0,Apartment,5,2011
1.9,1.3,4.7,33.4,5.3,Ladner,"$336,700",157.2,Apartment,5,2011
-0.6,-3.3,-12.8,11.0,-1.0,Maple Ridge,"$199,000",142.1,Apartment,5,2011
-0.6,-1.2,-2.2,19.3,2.1,New Westminster,"$270,400",153.2,Apartment,5,2011
-0.6,-2.1,-2.7,18.7,0.6,North Vancouver,"$348,400",142.1,Apartment,5,2011
-1.1,-3.0,-11.5,12.7,-0.6,Pitt Meadows,"$244,700",144.3,Apartment,5,2011
-0.1,-3.8,-8.2,16.8,5.5,Port Coquitlam,"$243,500",145.6,Apartment,5,2011
1.8,-9.8,-10.7,-0.3,-7.3,Port Moody,"$299,700",124.9,Apartment,5,2011
0.5,-0.2,3.0,23.7,3.1,Richmond,"$361,800",154.9,Apartment,5,2011
8.1,-6.6,-16.1,2.3,-6.3,Squamish,"$247,700",122.1,Apartment,5,2011
1.3,0.1,2.6,30.8,4.0,Tsawwassen,"$357,800",154.1,Apartment,5,2011
1.0,3.9,6.4,35.8,5.5,Vancouver East,"$325,900",183.2,Apartment,5,2011
1.1,2.5,2.8,20.4,4.8,Vancouver West,"$476,500",154.6,Apartment,5,2011
0.4,-4.8,-4.0,17.0,5.5,West Vancouver,"$702,300",142.7,Apartment,5,2011
10.0,-9.8,-19.0,-1.2,-7.5,Whistler,"$301,200",118.0,Apartment,5,2011
0.7,6.0,7.3,28.2,8.0,Greater Vancouver,"$614,800",161.3,Residential - All Types,6,2011
0.6,4.6,4.9,24.2,6.8,Lower Mainland,"$555,400",155.6,Residential - All Types,6,2011
0.3,-3.3,-5.2,6.0,5.0,Bowen Island,"$601,500",130.4,Residential - All Types,6,2011
0.1,4.8,6.9,23.2,7.0,Burnaby East,"$570,700",158.3,Residential - All Types,6,2011
1.0,5.0,5.2,25.3,6.6,Burnaby North,"$518,000",156.4,Residential - All Types,6,2011
1.5,9.0,11.4,31.0,10.2,Burnaby South,"$584,500",165.1,Residential - All Types,6,2011
0.3,3.5,1.7,20.6,5.5,Coquitlam,"$501,600",148.8,Residential - All Types,6,2011
-0.7,3.9,6.2,27.7,8.7,Ladner,"$552,400",155.5,Residential - All Types,6,2011
0.5,-1.5,-5.0,12.8,3.3,Maple Ridge,"$426,100",135.7,Residential - All Types,6,2011
0.6,2.7,2.3,20.1,5.1,New Westminster,"$357,800",157.4,Residential - All Types,6,2011
0.1,1.9,-0.1,20.2,7.0,North Vancouver,"$644,700",144.9,Residential - All Types,6,2011
0.4,0.6,-3.1,15.1,4.4,Pitt Meadows,"$394,500",143.4,Residential - All Types,6,2011
0.4,2.5,-2.7,16.8,3.8,Port Coquitlam,"$425,100",145.5,Residential - All Types,6,2011
0.4,-2.0,-3.7,10.9,2.5,Port Moody,"$498,900",137.9,Residential - All Types,6,2011
-0.1,8.5,15.8,38.4,8.9,Richmond,"$585,600",174.8,Residential - All Types,6,2011
-0.4,-0.5,-7.9,15.3,4.3,Squamish,"$408,900",130.1,Residential - All Types,6,2011
-0.1,-5.0,-6.6,2.5,4.2,Sunshine Coast,"$367,900",128.9,Residential - All Types,6,2011
2.4,3.5,1.7,23.1,12.2,Tsawwassen,"$583,200",151.2,Residential - All Types,6,2011
1.2,8.1,12.3,35.8,9.8,Vancouver East,"$604,700",179.7,Residential - All Types,6,2011
1.1,8.2,11.5,34.7,9.1,Vancouver West,"$819,400",171.1,Residential - All Types,6,2011
2.4,14.6,6.6,32.6,16.4,West Vancouver,"$1,501,300",165.3,Residential - All Types,6,2011
-0.6,-3.8,-13.3,8.3,2.4,Whistler,"$527,400",122.9,Residential - All Types,6,2011
1.0,11.5,15.9,38.8,13.1,Greater Vancouver,"$932,700",172.3,Detached,6,2011
0.9,8.1,10.5,29.6,10.2,Lower Mainland,"$750,300",160.0,Detached,6,2011
0.3,-3.3,-5.2,6.0,5.0,Bowen Island,"$601,500",130.4,Detached,6,2011
0.5,7.1,10.2,23.3,8.7,Burnaby East,"$718,200",160.6,Detached,6,2011
1.8,12.7,17.6,40.4,12.7,Burnaby North,"$900,300",174.1,Detached,6,2011
0.8,17.7,25.9,45.6,19.8,Burnaby South,"$960,100",183.8,Detached,6,2011
0.6,5.1,5.1,24.5,7.0,Coquitlam,"$684,900",152.0,Detached,6,2011
-0.4,4.3,6.2,26.6,11.6,Ladner,"$638,000",152.7,Detached,6,2011
0.5,0.3,-2.8,13.4,4.6,Maple Ridge,"$469,300",133.7,Detached,6,2011
-0.1,9.0,14.1,28.7,9.7,New Westminster,"$669,500",167.0,Detached,6,2011
0.1,4.1,1.7,22.3,9.7,North Vancouver,"$935,400",147.3,Detached,6,2011
0.8,0.4,0.5,17.9,5.4,Pitt Meadows,"$501,400",141.3,Detached,6,2011
0.5,3.0,1.9,20.6,5.5,Port Coquitlam,"$552,100",147.2,Detached,6,2011
0.5,5.2,3.6,25.3,7.3,Port Moody,"$823,100",152.0,Detached,6,2011
0.0,20.0,35.1,64.6,17.9,Richmond,"$1,076,300",208.5,Detached,6,2011
-1.7,-1.6,-4.2,19.2,7.2,Squamish,"$507,000",133.6,Detached,6,2011
-0.1,-4.9,-6.5,2.7,4.2,Sunshine Coast,"$368,200",129.0,Detached,6,2011
3.7,4.5,1.8,21.4,15.5,Tsawwassen,"$675,400",150.5,Detached,6,2011
1.7,12.5,19.2,39.6,13.1,Vancouver East,"$817,200",180.0,Detached,6,2011
2.1,20.2,33.4,74.1,19.4,Vancouver West,"$2,169,100",219.4,Detached,6,2011
2.4,17.1,8.9,36.3,18.8,West Vancouver,"$1,801,900",170.1,Detached,6,2011
-2.3,-3.5,-7.0,18.0,4.8,Whistler,"$938,100",130.5,Detached,6,2011
0.5,2.3,4.7,24.8,4.3,Greater Vancouver,"$478,500",153.5,Townhouse,6,2011
0.3,1.2,1.3,20.2,3.1,Lower Mainland,"$405,000",146.9,Townhouse,6,2011
-0.1,4.2,6.2,23.6,5.3,Burnaby East,"$419,600",155.0,Townhouse,6,2011
-0.2,1.3,5.8,23.6,4.1,Burnaby North,"$423,600",158.1,Townhouse,6,2011
0.8,1.9,8.5,26.8,2.7,Burnaby South,"$462,500",159.3,Townhouse,6,2011
0.7,2.2,1.5,18.7,5.6,Coquitlam,"$393,000",144.2,Townhouse,6,2011
-1.0,5.1,10.4,29.6,2.6,Ladner,"$462,800",166.0,Townhouse,6,2011
0.4,-5.4,-6.4,13.6,0.4,Maple Ridge,"$295,100",137.0,Townhouse,6,2011
-0.2,3.3,10.2,27.1,4.3,New Westminster,"$440,700",161.7,Townhouse,6,2011
-0.8,1.3,3.4,22.8,8.4,North Vancouver,"$593,500",144.2,Townhouse,6,2011
0.0,3.0,-1.0,15.8,4.6,Pitt Meadows,"$336,700",145.7,Townhouse,6,2011
1.2,1.6,-1.6,14.7,1.8,Port Coquitlam,"$379,600",143.7,Townhouse,6,2011
0.2,1.0,-1.8,13.5,3.4,Port Moody,"$419,600",141.8,Townhouse,6,2011
0.9,5.5,13.1,34.2,5.8,Richmond,"$505,500",166.0,Townhouse,6,2011
0.3,1.0,-6.4,19.3,8.1,Squamish,"$385,300",126.7,Townhouse,6,2011
-0.9,5.3,11.7,31.1,0.9,Tsawwassen,"$428,300",167.9,Townhouse,6,2011
1.7,3.8,7.9,33.3,3.1,Vancouver East,"$518,200",164.8,Townhouse,6,2011
0.3,0.8,2.0,26.2,2.4,Vancouver West,"$667,300",156.0,Townhouse,6,2011
1.4,-1.5,-9.7,15.2,8.3,Whistler,"$507,300",122.3,Townhouse,6,2011
0.4,2.3,0.7,20.2,4.4,Greater Vancouver,"$386,200",154.4,Apartment,6,2011
0.3,1.7,-0.5,19.4,4.1,Lower Mainland,"$359,700",154.1,Apartment,6,2011
-0.3,0.8,0.7,22.7,4.5,Burnaby East,"$419,400",160.9,Apartment,6,2011
0.4,0.3,-3.5,15.7,2.9,Burnaby North,"$337,300",144.0,Apartment,6,2011
2.3,7.7,5.7,25.7,7.3,Burnaby South,"$395,300",158.7,Apartment,6,2011
-0.5,1.9,-3.2,15.5,3.1,Coquitlam,"$266,600",146.3,Apartment,6,2011
-1.3,2.2,2.9,30.1,6.5,Ladner,"$332,200",155.1,Apartment,6,2011
0.6,-2.7,-12.5,7.3,2.2,Maple Ridge,"$200,300",143.0,Apartment,6,2011
1.0,1.0,-1.7,17.3,4.0,New Westminster,"$273,000",154.7,Apartment,6,2011
0.4,0.1,-2.7,17.4,3.9,North Vancouver,"$349,900",142.7,Apartment,6,2011
0.4,-1.8,-11.4,8.7,2.2,Pitt Meadows,"$245,700",144.9,Apartment,6,2011
-0.4,2.6,-9.0,13.6,3.0,Port Coquitlam,"$242,500",145.0,Apartment,6,2011
0.2,-9.5,-10.0,-1.5,-2.8,Port Moody,"$300,400",125.2,Apartment,6,2011
-1.0,-0.1,1.3,20.0,2.4,Richmond,"$358,100",153.3,Apartment,6,2011
3.3,-0.6,-15.7,3.2,-5.3,Squamish,"$255,800",126.1,Apartment,6,2011
-1.0,1.0,1.2,28.0,5.3,Tsawwassen,"$354,300",152.6,Apartment,6,2011
0.5,4.1,6.1,32.4,7.2,Vancouver East,"$327,500",184.1,Apartment,6,2011
0.5,3.3,3.5,21.6,4.7,Vancouver West,"$478,900",155.4,Apartment,6,2011
1.6,3.9,-3.8,17.3,6.9,West Vancouver,"$713,600",145.0,Apartment,6,2011
-1.4,-7.8,-22.1,-4.7,-7.4,Whistler,"$297,200",116.4,Apartment,6,2011
0.3,7.4,9.5,27.6,7.1,Greater Vancouver,"$616,700",161.8,Residential - All Types,7,2011
0.3,5.8,6.6,23.3,6.1,Lower Mainland,"$556,800",156.0,Residential - All Types,7,2011
1.1,-1.6,-4.3,5.9,9.4,Bowen Island,"$607,900",131.8,Residential - All Types,7,2011
0.1,5.7,8.4,23.3,6.0,Burnaby East,"$571,100",158.4,Residential - All Types,7,2011
0.2,5.5,6.5,24.3,5.9,Burnaby North,"$519,000",156.7,Residential - All Types,7,2011
0.7,10.1,13.5,31.0,8.7,Burnaby South,"$588,400",166.2,Residential - All Types,7,2011
0.1,4.9,3.3,19.5,5.2,Coquitlam,"$502,000",148.9,Residential - All Types,7,2011
0.1,3.7,8.6,26.6,5.8,Ladner,"$553,100",155.7,Residential - All Types,7,2011
0.4,0.2,-3.9,12.0,3.2,Maple Ridge,"$427,700",136.2,Residential - All Types,7,2011
0.6,4.3,3.9,20.0,5.0,New Westminster,"$359,800",158.3,Residential - All Types,7,2011
-0.3,2.0,1.4,19.0,6.2,North Vancouver,"$642,500",144.4,Residential - All Types,7,2011
-0.1,1.1,-1.6,13.3,3.5,Pitt Meadows,"$393,900",143.2,Residential - All Types,7,2011
0.3,3.6,-1.1,15.8,4.4,Port Coquitlam,"$426,500",146.0,Residential - All Types,7,2011
0.4,-0.5,-2.3,10.5,2.1,Port Moody,"$500,700",138.4,Residential - All Types,7,2011
0.0,9.3,17.2,37.4,6.3,Richmond,"$585,600",174.8,Residential - All Types,7,2011
-1.5,2.2,-8.3,13.0,5.5,Squamish,"$402,900",128.2,Residential - All Types,7,2011
2.5,-0.6,-4.3,5.0,8.3,Sunshine Coast,"$377,000",132.1,Residential - All Types,7,2011
1.0,3.7,5.0,23.6,13.6,Tsawwassen,"$589,000",152.7,Residential - All Types,7,2011
0.4,9.6,14.2,35.5,7.8,Vancouver East,"$607,100",180.4,Residential - All Types,7,2011
0.5,10.5,15.7,34.1,8.9,Vancouver West,"$823,200",171.9,Residential - All Types,7,2011
1.8,19.1,11.5,33.0,16.2,West Vancouver,"$1,527,600",168.2,Residential - All Types,7,2011
-3.8,-3.0,-15.7,4.3,0.7,Whistler,"$507,200",118.2,Residential - All Types,7,2011
0.8,13.1,19.0,39.2,11.6,Greater Vancouver,"$940,200",173.7,Detached,7,2011
0.6,9.4,12.7,29.2,9.1,Lower Mainland,"$755,000",161.0,Detached,7,2011
1.1,-1.6,-4.3,5.9,9.4,Bowen Island,"$607,900",131.8,Detached,7,2011
0.4,8.9,13.4,24.7,9.0,Burnaby East,"$721,300",161.3,Detached,7,2011
0.2,12.5,20.2,39.6,11.2,Burnaby North,"$901,800",174.4,Detached,7,2011
0.3,17.9,28.2,45.6,16.2,Burnaby South,"$962,800",184.3,Detached,7,2011
0.7,6.8,7.8,24.4,7.3,Coquitlam,"$689,800",153.1,Detached,7,2011
0.0,3.8,9.1,25.7,6.8,Ladner,"$638,000",152.7,Detached,7,2011
-0.1,1.1,-2.3,12.1,4.4,Maple Ridge,"$468,600",133.5,Detached,7,2011
0.5,10.5,17.4,30.1,8.4,New Westminster,"$672,700",167.8,Detached,7,2011
-0.3,3.3,3.7,22.0,8.6,North Vancouver,"$932,300",146.8,Detached,7,2011
-1.2,-0.5,1.2,14.2,5.1,Pitt Meadows,"$495,400",139.6,Detached,7,2011
0.3,4.3,3.7,19.5,6.7,Port Coquitlam,"$553,600",147.6,Detached,7,2011
0.5,7.2,6.0,25.1,6.7,Port Moody,"$827,400",152.8,Detached,7,2011
-0.4,20.5,36.5,63.2,10.4,Richmond,"$1,072,100",207.7,Detached,7,2011
1.1,1.0,-2.6,18.3,9.4,Squamish,"$512,700",135.1,Detached,7,2011
2.5,-0.5,-4.2,5.1,8.3,Sunshine Coast,"$377,400",132.2,Detached,7,2011
0.9,5.3,5.9,22.6,17.2,Tsawwassen,"$681,200",151.8,Detached,7,2011
1.2,14.3,22.7,41.1,12.1,Vancouver East,"$827,200",182.2,Detached,7,2011
2.0,23.5,39.4,75.6,18.2,Vancouver West,"$2,211,600",223.7,Detached,7,2011
1.8,20.5,14.6,37.4,18.5,West Vancouver,"$1,834,700",173.2,Detached,7,2011
1.9,-1.3,-5.1,18.2,6.4,Whistler,"$956,100",133.0,Detached,7,2011
0.1,3.2,5.8,24.0,3.8,Greater Vancouver,"$478,800",153.6,Townhouse,7,2011
0.1,1.9,2.4,19.2,3.0,Lower Mainland,"$405,500",147.1,Townhouse,7,2011
-1.2,3.2,5.4,21.3,2.3,Burnaby East,"$414,700",153.2,Townhouse,7,2011
0.3,1.0,6.4,23.9,4.1,Burnaby North,"$424,900",158.6,Townhouse,7,2011
0.3,1.8,9.5,26.3,2.2,Burnaby South,"$463,600",159.7,Townhouse,7,2011
0.7,3.4,3.3,18.5,5.1,Coquitlam,"$395,700",145.2,Townhouse,7,2011
-1.0,6.4,10.9,28.1,1.0,Ladner,"$458,100",164.3,Townhouse,7,2011
2.4,-1.7,-3.3,14.8,1.8,Maple Ridge,"$302,200",140.3,Townhouse,7,2011
-1.6,3.5,8.5,24.3,0.1,New Westminster,"$433,600",159.1,Townhouse,7,2011
-1.5,0.1,3.1,19.4,4.0,North Vancouver,"$584,400",142.0,Townhouse,7,2011
1.7,5.2,2.0,17.0,3.5,Pitt Meadows,"$342,500",148.2,Townhouse,7,2011
0.3,1.0,0.1,14.3,2.2,Port Coquitlam,"$380,900",144.2,Townhouse,7,2011
0.5,1.4,-0.8,12.6,3.0,Port Moody,"$421,700",142.5,Townhouse,7,2011
-0.1,6.1,13.9,32.7,3.8,Richmond,"$505,200",165.9,Townhouse,7,2011
-5.1,-2.2,-10.8,12.4,5.8,Squamish,"$365,600",120.2,Townhouse,7,2011
-1.5,5.9,11.5,28.8,0.2,Tsawwassen,"$421,600",165.3,Townhouse,7,2011
0.1,5.6,9.6,31.5,5.5,Vancouver East,"$518,800",165.0,Townhouse,7,2011
0.7,4.1,4.4,27.1,5.4,Vancouver West,"$672,000",157.1,Townhouse,7,2011
-7.6,-6.3,-16.1,5.7,2.8,Whistler,"$468,700",113.0,Townhouse,7,2011
-0.2,3.6,2.5,18.8,3.8,Greater Vancouver,"$385,400",154.1,Apartment,7,2011
-0.1,3.2,1.2,17.9,3.6,Lower Mainland,"$359,200",153.9,Apartment,7,2011
1.4,4.8,2.7,24.0,4.0,Burnaby East,"$425,400",163.2,Apartment,7,2011
0.1,1.5,-2.6,14.1,2.5,Burnaby North,"$337,800",144.2,Apartment,7,2011
