Area,Benchmark,Price Index,1 Month +/-,6 Month +/-,1 Year +/-,3 Year +/-,5 Year +/-,Property Type,Report Month,Report Year
Squamish,"$720,600",189.9,2.5,16.3,26.6,49.5,45.2,Detached,4,2016
Sunshine Coast,"$421,300",147.6,2.4,10.8,17.5,23.1,12.4,Detached,4,2016
Tsawwassen,"$1,274,000",283.9,0.8,34.5,56.8,87.0,101.1,Detached,4,2016
Vancouver East,"$1,427,300",314.4,3.0,17.9,32.7,70.4,81.7,Detached,4,2016
Vancouver West,"$3,262,500",330.0,3.6,15.7,29.0,57.0,55.7,Detached,4,2016
West Vancouver,"$3,002,100",283.4,5.6,20.4,33.7,63.2,77.1,Detached,4,2016
Whistler,"$1,234,300",171.7,0.9,13.6,21.9,42.1,33.1,Detached,4,2016
Greater Vancouver,"$622,500",199.7,3.1,14.9,22.3,33.0,30.8,Townhouse,4,2016
Lower Mainland,"$504,500",183.0,2.8,13.6,19.6,27.4,25.0,Townhouse,4,2016
Burnaby East,"$478,100",176.6,3.2,8.0,9.0,16.0,13.2,Townhouse,4,2016
Burnaby North,"$574,100",214.3,4.1,20.2,22.7,34.1,35.9,Townhouse,4,2016
Burnaby South,"$583,500",201.0,2.7,11.9,15.3,28.0,27.0,Townhouse,4,2016
Coquitlam,"$533,000",195.6,4.1,17.1,26.8,38.8,38.0,Townhouse,4,2016
Ladner,"$619,200",222.1,2.5,19.8,29.1,40.7,31.7,Townhouse,4,2016
Maple Ridge,"$359,900",167.1,3.0,12.8,16.6,18.8,22.1,Townhouse,4,2016
New Westminster,"$596,000",218.7,2.9,20.0,27.2,36.9,34.1,Townhouse,4,2016
North Vancouver,"$786,900",191.2,2.6,13.5,22.9,31.5,32.7,Townhouse,4,2016
Pitt Meadows,"$405,600",175.5,3.5,11.2,15.2,27.0,21.5,Townhouse,4,2016
Port Coquitlam,"$501,100",189.7,1.5,19.6,27.3,36.6,32.3,Townhouse,4,2016
Port Moody,"$533,800",180.4,2.3,11.6,22.9,32.3,27.7,Townhouse,4,2016
Richmond,"$655,000",215.1,4.0,15.0,24.5,34.7,30.9,Townhouse,4,2016
Squamish,"$519,400",170.8,0.9,13.3,24.9,48.4,38.5,Townhouse,4,2016
Tsawwassen,"$566,200",222.0,4.0,23.8,27.8,39.0,33.3,Townhouse,4,2016
Vancouver East,"$709,400",225.6,3.8,12.9,20.4,32.5,39.3,Townhouse,4,2016
Vancouver West,"$965,800",225.8,3.2,17.5,24.0,42.1,43.4,Townhouse,4,2016
Whistler,"$640,800",154.5,0.3,12.9,24.1,44.4,31.2,Townhouse,4,2016
Greater Vancouver,"$495,200",198.0,2.7,12.8,20.7,30.2,29.7,Apartment,4,2016
Lower Mainland,"$451,000",193.2,2.5,12.2,19.8,27.3,26.5,Apartment,4,2016
Burnaby East,"$555,200",213.0,3.8,18.3,15.3,33.5,32.5,Apartment,4,2016
Burnaby North,"$421,600",180.0,3.7,15.0,20.2,27.8,25.5,Apartment,4,2016
Burnaby South,"$474,700",190.6,2.7,7.1,18.5,28.3,24.0,Apartment,4,2016
Coquitlam,"$335,500",184.1,1.2,9.3,19.1,34.8,25.4,Apartment,4,2016
Ladner,"$431,800",201.6,2.9,10.3,23.0,38.3,30.7,Apartment,4,2016
Maple Ridge,"$222,700",159.0,3.4,8.8,9.8,12.1,11.2,Apartment,4,2016
New Westminster,"$344,500",195.2,2.0,13.1,19.4,23.8,26.6,Apartment,4,2016
North Vancouver,"$423,000",172.5,2.9,10.5,12.3,20.0,20.6,Apartment,4,2016
Pitt Meadows,"$305,800",180.3,2.7,9.7,11.4,19.0,23.6,Apartment,4,2016
Port Coquitlam,"$290,000",173.4,4.4,12.5,19.3,25.3,18.9,Apartment,4,2016
Port Moody,"$433,100",180.5,1.2,15.6,21.8,37.2,47.1,Apartment,4,2016
Richmond,"$437,000",187.1,1.0,8.6,17.5,22.5,21.3,Apartment,4,2016
Squamish,"$336,000",165.6,4.8,17.0,27.5,46.5,46.5,Apartment,4,2016
Tsawwassen,"$454,600",195.8,2.7,10.2,20.6,35.9,28.7,Apartment,4,2016
Vancouver East,"$430,600",242.0,3.6,15.6,23.2,31.7,33.5,Apartment,4,2016
Vancouver West,"$660,800",214.4,3.4,16.1,26.0,39.4,40.2,Apartment,4,2016
West Vancouver,"$870,100",176.8,-1.6,17.9,19.2,21.3,24.4,Apartment,4,2016
Whistler,"$328,000",128.5,5.1,13.2,21.6,18.2,19.8,Apartment,4,2016
Greater Vancouver,"$899,200",235.9,4.6,18.7,29.8,48.9,47.3,Residential - All Types,5,2016
Lower Mainland,"$801,700",224.6,4.9,19.3,30.0,45.9,45.3,Residential - All Types,5,2016
Bowen Island,"$722,300",156.6,6.4,14.1,20.3,30.1,20.5,Residential - All Types,5,2016
Burnaby East,"$864,900",239.9,7.6,21.7,30.5,48.5,51.6,Residential - All Types,5,2016
Burnaby North,"$767,000",231.6,6.0,21.5,31.5,49.2,49.6,Residential - All Types,5,2016
Burnaby South,"$824,200",232.8,6.0,16.9,26.9,45.7,43.2,Residential - All Types,5,2016
Coquitlam,"$768,300",227.9,6.4,19.8,32.1,54.1,53.6,Residential - All Types,5,2016
Ladner,"$858,600",241.7,0.1,20.4,36.6,59.2,54.3,Residential - All Types,5,2016
Maple Ridge,"$577,800",184.0,6.2,21.2,28.9,37.0,36.3,Residential - All Types,5,2016
New Westminster,"$496,000",218.2,3.7,16.9,27.3,35.7,39.5,Residential - All Types,5,2016
North Vancouver,"$970,900",218.2,4.9,17.4,27.6,46.9,50.7,Residential - All Types,5,2016
Pitt Meadows,"$531,200",193.1,5.2,16.5,22.1,35.6,35.2,Residential - All Types,5,2016
Port Coquitlam,"$605,600",207.3,3.7,20.6,29.9,47.2,43.1,Residential - All Types,5,2016
Port Moody,"$749,300",207.1,4.0,17.7,29.4,47.1,50.7,Residential - All Types,5,2016
Richmond,"$835,800",249.5,4.8,20.2,32.4,49.9,42.6,Residential - All Types,5,2016
Squamish,"$602,200",191.6,6.4,21.7,32.0,55.3,46.7,Residential - All Types,5,2016
Sunshine Coast,"$447,000",156.6,5.7,15.8,21.6,34.0,21.4,Residential - All Types,5,2016
Tsawwassen,"$1,023,000",265.2,0.6,25.9,47.8,76.6,79.6,Residential - All Types,5,2016
Vancouver East,"$967,500",287.5,4.4,19.3,31.6,56.3,61.9,Residential - All Types,5,2016
Vancouver West,"$1,220,700",254.9,4.0,17.4,29.7,52.2,50.6,Residential - All Types,5,2016
West Vancouver,"$2,502,200",275.5,3.9,22.0,32.9,64.6,70.6,Residential - All Types,5,2016
Whistler,"$671,100",156.4,5.4,17.9,28.3,39.4,26.4,Residential - All Types,5,2016
Greater Vancouver,"$1,514,600",279.8,6.5,23.5,37.2,65.7,64.0,Detached,5,2016
Lower Mainland,"$1,200,900",256.1,6.7,24.3,37.4,60.4,61.5,Detached,5,2016
Bowen Island,"$722,300",156.6,6.4,14.1,20.3,30.1,20.5,Detached,5,2016
Burnaby East,"$1,238,300",276.9,10.1,24.8,41.1,64.3,73.3,Detached,5,2016
Burnaby North,"$1,572,000",304.0,9.8,26.4,40.4,73.7,77.8,Detached,5,2016
Burnaby South,"$1,599,000",306.1,7.2,25.2,36.0,66.0,67.9,Detached,5,2016
Coquitlam,"$1,188,200",263.7,9.1,26.7,40.6,68.3,74.5,Detached,5,2016
Ladner,"$1,068,300",255.7,-0.8,21.4,41.1,68.2,66.8,Detached,5,2016
Maple Ridge,"$670,100",190.9,6.8,24.2,34.1,45.2,43.5,Detached,5,2016
New Westminster,"$1,080,700",269.6,7.7,23.9,39.4,61.6,61.2,Detached,5,2016
North Vancouver,"$1,618,100",254.8,6.3,23.1,36.4,67.2,73.1,Detached,5,2016
Pitt Meadows,"$728,900",205.4,7.7,21.3,29.5,46.9,46.5,Detached,5,2016
Port Coquitlam,"$910,600",242.8,6.4,26.1,40.3,66.0,65.7,Detached,5,2016
Port Moody,"$1,349,400",249.2,7.3,23.7,36.6,62.0,64.7,Detached,5,2016
Richmond,"$1,702,900",329.9,7.7,29.2,45.5,75.0,58.3,Detached,5,2016
Squamish,"$779,000",205.3,8.1,25.0,35.2,59.4,51.1,Detached,5,2016
Sunshine Coast,"$445,300",156.0,5.7,16.1,21.9,33.9,20.8,Detached,5,2016
Tsawwassen,"$1,275,800",284.3,0.1,28.6,53.7,87.9,95.9,Detached,5,2016
Vancouver East,"$1,506,300",331.8,5.5,21.9,37.4,77.8,87.5,Detached,5,2016
Vancouver West,"$3,488,900",352.9,6.9,20.5,34.7,68.0,64.3,Detached,5,2016
West Vancouver,"$3,147,200",297.1,4.8,23.4,36.0,70.6,78.9,Detached,5,2016
Whistler,"$1,344,300",187.0,8.9,22.9,31.5,49.0,40.0,Detached,5,2016
Greater Vancouver,"$647,800",207.8,4.1,17.5,25.2,38.6,36.1,Townhouse,5,2016
Lower Mainland,"$524,400",190.2,3.9,16.3,22.7,32.5,29.9,Townhouse,5,2016
Burnaby East,"$508,900",188.0,6.5,15.2,15.3,22.8,21.1,Townhouse,5,2016
Burnaby North,"$598,000",223.2,4.2,21.0,27.8,40.2,40.9,Townhouse,5,2016
Burnaby South,"$627,600",216.2,7.6,21.0,23.8,38.2,36.7,Townhouse,5,2016
Coquitlam,"$542,300",199.0,1.7,17.1,26.5,40.8,39.0,Townhouse,5,2016
Ladner,"$633,200",227.1,2.3,23.6,29.4,45.7,35.5,Townhouse,5,2016
Maple Ridge,"$383,000",177.8,6.4,19.4,22.5,28.0,30.3,Townhouse,5,2016
New Westminster,"$621,600",228.1,4.3,23.9,30.2,41.7,40.8,Townhouse,5,2016
North Vancouver,"$842,500",204.7,7.1,16.4,31.8,43.2,40.8,Townhouse,5,2016
Pitt Meadows,"$418,500",181.1,3.2,13.5,16.5,31.3,24.3,Townhouse,5,2016
Port Coquitlam,"$502,400",190.2,0.3,19.5,24.9,38.2,33.9,Townhouse,5,2016
Port Moody,"$541,200",182.9,1.4,9.8,22.3,34.7,29.3,Townhouse,5,2016
Richmond,"$682,400",224.1,4.2,17.5,27.4,40.6,36.1,Townhouse,5,2016
Squamish,"$534,300",175.7,2.9,18.5,28.2,53.9,39.1,Townhouse,5,2016
Tsawwassen,"$582,100",228.2,2.8,25.5,31.1,43.1,34.7,Townhouse,5,2016
Vancouver East,"$731,700",232.7,3.1,14.6,21.8,36.0,43.6,Townhouse,5,2016
Vancouver West,"$1,015,900",237.5,5.2,19.4,26.7,48.3,52.7,Townhouse,5,2016
Whistler,"$658,200",158.7,2.7,16.2,25.1,47.5,31.6,Townhouse,5,2016
Greater Vancouver,"$506,500",202.5,2.3,13.0,22.7,33.4,31.7,Apartment,5,2016
Lower Mainland,"$461,200",197.6,2.3,12.6,21.7,30.5,28.6,Apartment,5,2016
Burnaby East,"$567,500",217.7,2.2,17.9,20.2,34.1,34.9,Apartment,5,2016
Burnaby North,"$430,500",183.8,2.1,15.5,22.6,30.5,28.2,Apartment,5,2016
Burnaby South,"$496,100",199.2,4.5,10.6,21.8,33.6,28.4,Apartment,5,2016
Coquitlam,"$348,600",191.3,3.9,10.3,21.8,38.5,30.1,Apartment,5,2016
Ladner,"$439,900",205.4,1.9,12.2,24.8,39.2,30.7,Apartment,5,2016
Maple Ridge,"$227,000",162.1,1.9,9.5,14.7,15.9,14.1,Apartment,5,2016
New Westminster,"$350,900",198.8,1.8,12.8,21.7,25.2,29.8,Apartment,5,2016
North Vancouver,"$430,600",175.6,1.8,9.1,14.0,21.1,23.6,Apartment,5,2016
Pitt Meadows,"$316,400",186.6,3.5,12.5,17.1,25.2,29.3,Apartment,5,2016
Port Coquitlam,"$297,000",177.6,2.4,13.5,19.9,30.8,22.0,Apartment,5,2016
Port Moody,"$442,700",184.5,2.2,15.8,25.0,36.5,47.7,Apartment,5,2016
Richmond,"$441,200",188.9,1.0,9.1,17.3,24.5,21.9,Apartment,5,2016
Squamish,"$357,700",176.3,6.5,20.1,31.8,54.5,44.4,Apartment,5,2016
Tsawwassen,"$464,800",200.2,2.2,12.5,23.7,37.2,29.9,Apartment,5,2016
Vancouver East,"$439,300",246.9,2.0,15.5,24.5,33.1,34.8,Apartment,5,2016
Vancouver West,"$675,600",219.2,2.2,15.7,28.1,44.1,41.8,Apartment,5,2016
West Vancouver,"$868,200",176.4,-0.2,11.2,12.4,23.6,23.6,Apartment,5,2016
Whistler,"$345,100",135.2,5.2,17.3,32.3,26.0,14.6,Apartment,5,2016
Greater Vancouver,"$924,300",242.5,2.8,20.6,31.7,52.2,50.3,Residential - All Types,6,2016
Lower Mainland,"$825,600",231.3,3.0,21.5,32.2,49.6,48.7,Residential - All Types,6,2016
Bowen Island,"$770,300",167.0,6.6,20.0,25.2,31.9,28.1,Residential - All Types,6,2016
Burnaby East,"$878,300",243.6,1.5,23.2,29.4,50.5,53.9,Residential - All Types,6,2016
Burnaby North,"$786,900",237.6,2.6,24.3,33.2,52.5,51.9,Residential - All Types,6,2016
Burnaby South,"$856,400",241.9,3.9,21.6,30.4,49.4,46.5,Residential - All Types,6,2016
Coquitlam,"$786,900",233.4,2.4,21.6,33.8,57.3,56.9,Residential - All Types,6,2016
Ladner,"$861,000",242.4,0.3,16.5,34.3,59.8,55.9,Residential - All Types,6,2016
Maple Ridge,"$597,300",190.2,3.4,24.2,32.2,41.6,40.2,Residential - All Types,6,2016
New Westminster,"$508,700",223.8,2.6,20.1,27.9,40.1,42.2,Residential - All Types,6,2016
North Vancouver,"$1,011,800",227.4,4.2,19.5,31.8,52.8,56.9,Residential - All Types,6,2016
Pitt Meadows,"$555,900",202.1,4.7,20.7,27.0,40.6,40.9,Residential - All Types,6,2016
Port Coquitlam,"$616,700",211.1,1.8,20.4,31.0,49.1,45.1,Residential - All Types,6,2016
Port Moody,"$759,400",209.9,1.4,16.9,29.8,49.3,52.2,Residential - All Types,6,2016
Richmond,"$858,600",256.3,2.7,21.8,34.1,53.6,46.6,Residential - All Types,6,2016
Squamish,"$623,900",198.5,3.6,26.2,33.9,59.7,52.6,Residential - All Types,6,2016
Sunshine Coast,"$464,400",162.7,3.9,17.9,25.3,33.0,26.2,Residential - All Types,6,2016
Tsawwassen,"$1,015,600",263.3,-0.7,18.7,44.0,76.2,74.1,Residential - All Types,6,2016
Vancouver East,"$988,100",293.6,2.1,20.3,31.1,59.5,63.4,Residential - All Types,6,2016
Vancouver West,"$1,260,400",263.2,3.3,20.1,32.7,54.6,53.8,Residential - All Types,6,2016
West Vancouver,"$2,605,700",286.9,4.1,24.6,35.7,72.6,73.6,Residential - All Types,6,2016
Whistler,"$683,500",159.3,1.9,21.2,27.1,41.9,29.6,Residential - All Types,6,2016
Greater Vancouver,"$1,555,700",287.4,2.7,24.5,38.4,69.9,66.8,Detached,6,2016
Lower Mainland,"$1,234,700",263.3,2.8,25.5,38.9,64.5,64.6,Detached,6,2016
Bowen Island,"$770,300",167.0,6.6,20.0,25.2,31.9,28.1,Detached,6,2016
Burnaby East,"$1,249,900",279.5,0.9,24.8,37.8,66.6,74.0,Detached,6,2016
Burnaby North,"$1,631,500",315.5,3.8,30.0,42.1,78.8,81.2,Detached,6,2016
Burnaby South,"$1,674,200",320.5,4.7,28.8,40.3,71.8,74.4,Detached,6,2016
Coquitlam,"$1,219,300",270.6,2.6,26.7,41.6,72.9,78.0,Detached,6,2016
Ladner,"$1,069,600",256.0,0.1,15.5,39.4,70.2,67.6,Detached,6,2016
Maple Ridge,"$692,500",197.3,3.4,26.7,37.0,50.5,47.6,Detached,6,2016
New Westminster,"$1,094,400",273.0,1.3,24.7,37.8,63.8,63.5,Detached,6,2016
North Vancouver,"$1,681,000",264.7,3.9,23.5,41.1,74.5,79.7,Detached,6,2016
Pitt Meadows,"$760,500",214.3,4.3,25.5,33.7,52.4,51.7,Detached,6,2016
Port Coquitlam,"$921,100",245.6,1.2,23.8,38.8,67.8,66.8,Detached,6,2016
Port Moody,"$1,380,300",254.9,2.3,23.4,37.5,66.7,67.7,Detached,6,2016
Richmond,"$1,758,700",340.7,3.3,30.4,47.9,79.7,63.4,Detached,6,2016
Squamish,"$818,100",215.6,5.0,29.3,37.4,66.1,61.4,Detached,6,2016
Sunshine Coast,"$462,400",162.0,3.8,17.9,25.4,33.2,25.6,Detached,6,2016
Tsawwassen,"$1,256,500",280.0,-1.5,18.7,49.7,88.7,86.0,Detached,6,2016
Vancouver East,"$1,532,200",337.5,1.7,22.4,35.9,80.5,87.5,Detached,6,2016
Vancouver West,"$3,581,900",362.3,2.7,23.1,35.7,72.2,65.1,Detached,6,2016
West Vancouver,"$3,270,100",308.7,3.9,25.4,38.8,79.1,81.5,Detached,6,2016
Whistler,"$1,400,400",194.8,4.2,28.7,34.3,56.6,49.3,Detached,6,2016
Greater Vancouver,"$664,900",213.3,2.6,19.7,27.3,41.8,39.0,Townhouse,6,2016
Lower Mainland,"$542,800",196.9,3.5,19.6,26.0,36.9,34.0,Townhouse,6,2016
Burnaby East,"$517,300",191.1,1.6,18.5,15.1,24.5,23.3,Townhouse,6,2016
Burnaby North,"$588,100",219.5,-1.7,18.3,23.9,38.6,38.8,Townhouse,6,2016
Burnaby South,"$632,300",217.8,0.7,21.5,23.0,38.8,36.7,Townhouse,6,2016
Coquitlam,"$546,100",200.4,0.7,17.6,27.2,40.8,39.0,Townhouse,6,2016
Ladner,"$618,700",221.9,-2.3,18.7,24.9,42.8,33.7,Townhouse,6,2016
Maple Ridge,"$397,000",184.3,3.7,23.7,26.7,31.7,34.5,Townhouse,6,2016
New Westminster,"$615,100",225.7,-1.1,22.9,26.9,40.0,39.6,Townhouse,6,2016
North Vancouver,"$868,400",211.0,3.1,17.0,31.4,47.8,46.3,Townhouse,6,2016
Pitt Meadows,"$447,400",193.6,6.9,18.4,23.3,39.0,32.9,Townhouse,6,2016
Port Coquitlam,"$517,700",196.0,3.0,21.8,29.4,41.1,36.4,Townhouse,6,2016
Port Moody,"$547,400",185.0,1.1,8.8,22.4,36.1,30.5,Townhouse,6,2016
Richmond,"$702,800",230.8,3.0,20.5,29.4,44.3,39.0,Townhouse,6,2016
Squamish,"$541,000",177.9,1.3,21.5,28.7,51.9,40.4,Townhouse,6,2016
Tsawwassen,"$577,000",226.2,-0.9,22.3,27.9,43.6,34.7,Townhouse,6,2016
Vancouver East,"$761,600",242.2,4.1,18.8,26.9,41.4,47.0,Townhouse,6,2016
Vancouver West,"$1,077,500",251.9,6.1,23.1,33.6,56.8,61.5,Townhouse,6,2016
Whistler,"$672,700",162.2,2.2,21.2,27.8,49.6,32.6,Townhouse,6,2016
Greater Vancouver,"$523,200",209.2,3.3,16.4,25.6,36.4,35.5,Apartment,6,2016
Lower Mainland,"$476,200",204.0,3.2,16.0,24.7,33.7,32.4,Apartment,6,2016
Burnaby East,"$582,100",223.3,2.6,21.1,23.6,36.2,38.8,Apartment,6,2016
Burnaby North,"$445,500",190.2,3.5,20.4,27.1,34.4,32.1,Apartment,6,2016
Burnaby South,"$519,800",208.7,4.8,17.4,27.0,38.0,31.5,Apartment,6,2016
Coquitlam,"$358,800",196.9,2.9,15.3,25.1,41.3,34.6,Apartment,6,2016
Ladner,"$459,400",214.5,4.4,18.2,24.5,40.4,38.3,Apartment,6,2016
Maple Ridge,"$234,000",167.1,3.1,12.6,18.1,19.6,16.9,Apartment,6,2016
New Westminster,"$364,100",206.3,3.8,17.5,23.8,31.6,33.4,Apartment,6,2016
North Vancouver,"$453,800",185.1,5.4,14.4,19.6,26.3,29.7,Apartment,6,2016
Pitt Meadows,"$326,900",192.8,3.3,15.8,21.2,27.9,33.1,Apartment,6,2016
Port Coquitlam,"$303,200",181.3,2.1,14.3,22.1,31.9,25.0,Apartment,6,2016
Port Moody,"$445,600",185.7,0.7,14.8,25.7,37.8,48.3,Apartment,6,2016
Richmond,"$450,800",193.0,2.2,10.6,18.7,27.6,25.9,Apartment,6,2016
Squamish,"$364,400",179.6,1.9,23.9,33.4,58.2,42.4,Apartment,6,2016
Tsawwassen,"$482,500",207.8,3.8,17.1,22.4,37.0,36.2,Apartment,6,2016
Vancouver East,"$452,300",254.2,3.0,17.5,24.9,37.5,38.1,Apartment,6,2016
Vancouver West,"$699,300",226.9,3.5,18.6,32.3,45.4,46.0,Apartment,6,2016
West Vancouver,"$922,800",187.5,6.3,18.7,16.0,30.2,29.3,Apartment,6,2016
Whistler,"$345,400",135.3,0.1,16.7,23.0,25.9,16.2,Apartment,6,2016
Greater Vancouver,"$936,900",245.8,1.4,19.5,32.2,54.2,51.9,Residential - All Types,7,2016
Lower Mainland,"$840,200",235.4,1.8,21.0,33.1,52.3,50.9,Residential - All Types,7,2016
Bowen Island,"$792,900",171.9,2.9,22.1,29.1,39.3,30.4,Residential - All Types,7,2016
Burnaby East,"$876,800",243.2,-0.2,21.8,28.4,49.8,53.5,Residential - All Types,7,2016
Burnaby North,"$788,900",238.2,0.3,21.7,31.5,52.6,52.0,Residential - All Types,7,2016
Burnaby South,"$877,700",247.9,2.5,23.3,32.4,52.7,49.2,Residential - All Types,7,2016
Coquitlam,"$791,600",234.8,0.6,19.5,33.2,57.6,57.7,Residential - All Types,7,2016
Ladner,"$863,500",243.1,0.3,10.3,33.4,58.9,56.1,Residential - All Types,7,2016
Maple Ridge,"$610,500",194.4,2.2,24.4,33.5,45.5,42.7,Residential - All Types,7,2016
New Westminster,"$518,200",228.0,1.9,18.7,28.9,42.1,44.0,Residential - All Types,7,2016
North Vancouver,"$1,035,400",232.7,2.3,20.0,35.3,56.9,61.1,Residential - All Types,7,2016
Pitt Meadows,"$568,600",206.7,2.3,21.7,29.3,45.6,44.3,Residential - All Types,7,2016
Port Coquitlam,"$631,300",216.1,2.4,20.1,32.3,52.4,48.0,Residential - All Types,7,2016
Port Moody,"$769,900",212.8,1.4,16.2,28.7,51.4,53.8,Residential - All Types,7,2016
Richmond,"$869,300",259.5,1.2,20.3,34.5,54.8,48.5,Residential - All Types,7,2016
Squamish,"$634,200",201.8,1.7,21.8,33.9,61.3,57.4,Residential - All Types,7,2016
Sunshine Coast,"$469,200",164.4,1.0,17.2,24.0,37.8,24.5,Residential - All Types,7,2016
Tsawwassen,"$1,028,700",266.7,1.3,15.0,43.0,76.3,74.7,Residential - All Types,7,2016
Vancouver East,"$1,006,900",299.2,1.9,19.3,32.3,62.0,65.9,Residential - All Types,7,2016
Vancouver West,"$1,266,200",264.4,0.5,18.5,32.1,56.2,53.8,Residential - All Types,7,2016
West Vancouver,"$2,699,300",297.2,3.6,25.3,39.5,75.0,76.7,Residential - All Types,7,2016
Whistler,"$701,100",163.4,2.6,21.6,28.6,45.8,38.2,Residential - All Types,7,2016
Greater Vancouver,"$1,571,900",290.4,1.0,22.4,37.4,71.1,67.2,Detached,7,2016
Lower Mainland,"$1,252,900",267.2,1.5,24.0,38.6,66.7,66.0,Detached,7,2016
Bowen Island,"$792,900",171.9,2.9,22.1,29.1,39.3,30.4,Detached,7,2016
Burnaby East,"$1,250,400",279.6,0.0,22.0,36.3,65.9,73.3,Detached,7,2016
Burnaby North,"$1,604,100",310.2,-1.7,24.3,37.1,75.6,77.9,Detached,7,2016
Burnaby South,"$1,710,300",327.4,2.2,30.1,40.9,76.4,77.6,Detached,7,2016
Coquitlam,"$1,228,300",272.6,0.7,24.8,40.4,72.9,78.1,Detached,7,2016
Ladner,"$1,061,600",254.1,-0.7,5.0,35.2,65.9,66.4,Detached,7,2016
Maple Ridge,"$705,900",201.1,1.9,26.2,38.1,53.6,50.6,Detached,7,2016
New Westminster,"$1,095,200",273.2,0.1,21.0,35.8,62.8,62.8,Detached,7,2016
North Vancouver,"$1,717,800",270.5,2.2,22.5,43.7,79.4,84.3,Detached,7,2016
Pitt Meadows,"$767,200",216.2,0.9,23.8,33.5,53.1,54.9,Detached,7,2016
Port Coquitlam,"$923,400",246.2,0.2,20.4,36.1,66.4,66.8,Detached,7,2016
Port Moody,"$1,396,000",257.8,1.1,22.6,35.8,66.8,68.7,Detached,7,2016
Richmond,"$1,773,100",343.5,0.8,27.9,45.9,80.4,65.4,Detached,7,2016
Squamish,"$830,700",218.9,1.5,23.7,38.7,66.3,62.0,Detached,7,2016
Sunshine Coast,"$467,300",163.7,1.0,17.1,24.2,37.8,23.8,Detached,7,2016
Tsawwassen,"$1,270,000",283.0,1.1,13.3,46.9,86.8,86.4,Detached,7,2016
Vancouver East,"$1,546,700",340.7,0.9,20.6,34.1,81.2,87.0,Detached,7,2016
Vancouver West,"$3,626,300",366.8,1.2,21.7,34.2,73.9,64.0,Detached,7,2016
West Vancouver,"$3,386,600",319.7,3.6,27.1,42.0,81.5,84.6,Detached,7,2016
Whistler,"$1,393,900",193.9,-0.5,21.9,32.6,53.4,45.8,Detached,7,2016
Greater Vancouver,"$676,100",216.9,1.7,20.1,28.6,44.6,41.2,Townhouse,7,2016
Lower Mainland,"$557,500",202.2,2.7,21.0,28.5,40.6,37.5,Townhouse,7,2016
Burnaby East,"$504,100",186.2,-2.6,18.8,11.8,21.1,21.5,Townhouse,7,2016
Burnaby North,"$591,000",220.6,0.5,16.0,23.0,40.7,39.1,Townhouse,7,2016
Burnaby South,"$650,600",224.1,2.9,22.6,27.1,43.7,40.3,Townhouse,7,2016
Coquitlam,"$545,000",200.0,-0.2,15.2,25.8,41.6,37.7,Townhouse,7,2016
Ladner,"$632,000",226.7,2.2,20.3,28.6,47.5,38.0,Townhouse,7,2016
Maple Ridge,"$411,600",191.1,3.7,25.0,29.0,37.4,36.2,Townhouse,7,2016
New Westminster,"$624,100",229.0,1.5,22.9,28.7,43.8,43.9,Townhouse,7,2016
North Vancouver,"$895,500",217.6,3.1,21.9,35.2,52.5,53.2,Townhouse,7,2016
Pitt Meadows,"$467,800",202.4,4.5,22.9,29.3,49.6,36.6,Townhouse,7,2016
Port Coquitlam,"$543,600",205.8,5.0,23.3,34.1,47.1,42.7,Townhouse,7,2016
Port Moody,"$542,100",183.2,-1.0,4.5,19.4,34.7,28.6,Townhouse,7,2016
Richmond,"$718,000",235.8,2.2,21.5,31.5,46.9,42.1,Townhouse,7,2016
Squamish,"$570,200",187.5,5.4,25.8,33.4,58.1,56.0,Townhouse,7,2016
Tsawwassen,"$586,900",230.1,1.7,22.8,36.4,45.9,39.2,Townhouse,7,2016
Vancouver East,"$778,600",247.6,2.2,17.6,28.9,44.2,50.1,Townhouse,7,2016
Vancouver West,"$1,055,700",246.8,-2.0,21.2,30.6,54.3,57.1,Townhouse,7,2016
Whistler,"$705,900",170.2,4.9,26.4,32.0,55.9,50.6,Townhouse,7,2016
Greater Vancouver,"$533,000",213.1,1.9,16.1,27.8,39.3,38.3,Apartment,7,2016
Lower Mainland,"$486,200",208.3,2.1,16.4,27.1,36.9,35.3,Apartment,7,2016
Burnaby East,"$594,000",227.9,2.1,20.0,25.1,39.2,39.6,Apartment,7,2016
Burnaby North,"$459,600",196.2,3.2,21.9,29.6,37.7,36.1,Apartment,7,2016
Burnaby South,"$535,000",214.8,2.9,20.1,30.3,40.9,34.2,Apartment,7,2016
Coquitlam,"$362,600",199.0,1.1,13.5,26.4,42.1,38.1,Apartment,7,2016
Ladner,"$474,200",221.4,3.2,24.6,30.9,46.0,40.8,Apartment,7,2016
Maple Ridge,"$237,500",169.6,1.5,15.1,19.2,23.4,18.9,Apartment,7,2016
New Westminster,"$374,900",212.4,3.0,17.2,26.1,34.4,36.2,Apartment,7,2016
North Vancouver,"$466,400",190.2,2.8,16.3,24.3,29.9,33.7,Apartment,7,2016
Pitt Meadows,"$335,100",197.6,2.5,18.0,23.5,33.7,37.0,Apartment,7,2016
Port Coquitlam,"$316,500",189.3,4.4,17.7,27.0,40.4,30.0,Apartment,7,2016
Port Moody,"$460,000",191.7,3.2,16.9,26.5,43.6,52.6,Apartment,7,2016
